user,t_group,history_left_num,history_right_num,click_left_num,click_right_num,unclick_left_num,unclick_right_num,history_rate
U4227,1,1,0,0,0,14,1,1.0
U422731,1,2,0,1,0,3,1,1.0
U422746,1,1,0,0,0,2,0,1.0
U422765,1,1,0,0,0,7,1,1.0
U422853,1,1,0,0,0,6,0,1.0
U422860,1,2,0,1,1,45,4,1.0
U422906,1,1,0,0,0,6,1,1.0
U422910,1,0,1,1,0,17,3,0.0
U423051,1,1,0,1,0,6,1,1.0
U423070,1,1,0,0,0,7,0,1.0
U423182,1,1,0,0,0,5,0,1.0
U423187,1,1,0,0,1,19,0,1.0
U42319,1,1,0,0,0,20,4,1.0
U423221,1,1,0,3,0,10,1,1.0
U42324,1,1,0,0,0,3,1,1.0
U423409,1,1,0,1,0,4,0,1.0
U423410,1,1,0,0,0,9,0,1.0
U423610,1,1,0,0,0,4,1,1.0
U423718,1,2,0,0,0,17,0,1.0
U42372,1,2,0,3,0,23,0,1.0
U423745,1,1,0,1,0,0,0,1.0
U423866,1,1,0,1,0,2,0,1.0
U4239,1,0,1,2,0,13,0,0.0
U423954,1,0,1,1,0,4,0,0.0
U423980,1,3,1,8,1,29,1,0.75
U424095,1,1,0,0,0,1,0,1.0
U42412,1,1,0,0,0,4,0,1.0
U424294,1,1,0,0,0,10,1,1.0
U424299,1,1,0,1,0,7,1,1.0
U424467,1,1,0,1,0,7,0,1.0
U424623,1,1,0,0,0,1,0,1.0
U424627,1,3,0,0,0,3,0,1.0
U424723,1,1,0,0,0,6,0,1.0
U424748,1,1,0,0,0,7,0,1.0
U424809,1,0,1,1,0,20,5,0.0
U424823,1,1,0,3,0,5,0,1.0
U424903,1,1,0,0,0,5,0,1.0
U424908,1,1,0,0,0,20,0,1.0
U425180,1,1,0,0,0,5,0,1.0
U425184,1,1,0,0,0,3,0,1.0
U4252,1,1,0,1,0,6,0,1.0
U425202,1,1,1,3,1,27,2,0.5
U425347,1,1,0,1,0,5,1,1.0
U425435,1,1,0,0,0,0,1,1.0
U425460,1,1,0,0,0,10,0,1.0
U425461,1,1,0,0,0,2,0,1.0
U425503,1,1,0,0,0,1,0,1.0
U425604,1,1,0,1,0,38,2,1.0
U425700,1,1,0,1,0,6,0,1.0
U425758,1,1,0,3,0,5,1,1.0
U425791,1,2,0,1,0,11,2,1.0
U42586,1,1,0,2,0,32,1,1.0
U425941,1,1,0,0,0,9,2,1.0
U426241,1,2,0,0,0,6,0,1.0
U426297,1,1,0,1,0,17,1,1.0
U42632,1,2,0,1,0,2,0,1.0
U426344,1,1,0,0,0,3,0,1.0
U426353,1,1,0,0,0,10,1,1.0
U426380,1,1,0,0,0,6,0,1.0
U426410,1,1,0,0,0,4,0,1.0
U426435,1,1,0,0,0,2,0,1.0
U426604,1,2,0,2,0,41,3,1.0
U426616,1,1,0,4,0,14,1,1.0
U426638,1,1,0,0,1,11,2,1.0
U427019,1,2,1,0,0,9,2,0.6666666666666666
U427078,1,2,0,2,0,3,1,1.0
U427200,1,1,0,0,0,0,0,1.0
U427398,1,1,0,0,0,4,0,1.0
U427412,1,1,0,1,0,3,0,1.0
U427432,1,1,0,0,0,1,0,1.0
U42755,1,2,0,2,0,2,0,1.0
U427603,1,2,0,0,0,6,0,1.0
U427617,1,0,1,0,0,0,0,0.0
U427642,1,1,0,0,0,12,1,1.0
U427703,1,1,0,0,0,22,0,1.0
U427829,1,1,0,2,0,10,0,1.0
U427919,1,1,0,0,0,9,0,1.0
U428045,1,1,0,1,0,22,3,1.0
U428060,1,1,0,0,0,0,0,1.0
U428079,1,1,0,0,0,1,0,1.0
U428120,1,1,0,0,0,0,0,1.0
U428175,1,1,0,3,0,20,0,1.0
U428214,1,1,0,0,0,1,1,1.0
U428526,1,1,0,0,0,20,5,1.0
U428539,1,1,0,0,0,1,0,1.0
U428664,1,1,0,2,0,21,0,1.0
U42868,1,1,0,1,0,1,0,1.0
U428720,1,1,0,0,0,2,0,1.0
U428731,1,1,0,0,1,1,2,1.0
U428916,1,1,0,0,0,4,1,1.0
U428922,1,1,0,1,0,1,0,1.0
U429028,1,1,0,0,0,0,0,1.0
U42907,1,1,0,0,0,6,1,1.0
U429242,1,1,0,1,0,20,4,1.0
U429604,1,1,0,2,0,14,7,1.0
U429655,1,1,0,0,0,2,0,1.0
U430042,1,0,1,2,0,20,0,0.0
U430051,1,1,0,0,0,2,0,1.0
U430069,1,1,0,0,0,7,0,1.0
U430075,1,1,0,0,0,2,0,1.0
U430123,1,1,0,0,0,0,0,1.0
U430295,1,1,0,0,0,28,4,1.0
U430321,1,1,0,0,0,3,0,1.0
U43037,1,1,0,0,0,7,1,1.0
U430420,1,1,0,3,2,4,0,1.0
U430427,1,1,0,3,0,14,0,1.0
U430565,1,1,0,1,0,10,1,1.0
U430626,1,1,0,0,0,1,0,1.0
U430633,1,1,0,0,0,3,0,1.0
U430634,1,1,0,0,0,11,0,1.0
U430650,1,1,0,1,0,8,1,1.0
U430661,1,2,0,0,0,10,0,1.0
U430683,1,1,0,1,0,0,0,1.0
U430696,1,1,0,0,0,0,0,1.0
U430712,1,1,0,0,0,2,0,1.0
U43085,1,2,0,1,0,8,1,1.0
U430909,1,1,0,1,0,7,1,1.0
U430975,1,2,0,0,0,0,0,1.0
U430983,1,1,0,0,0,0,0,1.0
U431017,1,1,0,0,0,1,0,1.0
U431048,1,1,0,0,0,3,0,1.0
U431113,1,1,0,1,0,16,0,1.0
U431143,1,1,0,1,0,7,1,1.0
U431181,1,1,0,2,0,22,1,1.0
U4313,1,1,0,0,0,0,0,1.0
U431465,1,1,0,1,0,6,1,1.0
U431518,1,1,0,0,0,0,0,1.0
U43152,1,0,1,2,0,5,0,0.0
U431582,1,1,0,0,0,6,0,1.0
U431716,1,1,0,0,0,1,1,1.0
U431823,1,1,0,0,0,3,0,1.0
U43188,1,1,0,0,0,2,0,1.0
U431884,1,2,0,2,0,1,0,1.0
U431949,1,1,0,1,0,9,1,1.0
U431983,1,1,0,1,0,4,1,1.0
U431997,1,1,0,2,0,5,0,1.0
U432085,1,1,0,2,0,32,0,1.0
U432198,1,1,1,7,3,35,4,0.5
U432228,1,1,0,0,0,1,0,1.0
U432231,1,1,0,0,0,2,0,1.0
U432302,1,1,0,0,0,1,0,1.0
U432370,1,1,0,3,0,9,0,1.0
U432385,1,1,1,2,0,17,4,0.5
U432498,1,1,0,2,0,34,2,1.0
U43254,1,1,0,2,0,8,0,1.0
U432556,1,1,0,0,0,14,0,1.0
U432666,1,1,0,0,0,4,0,1.0
U432667,1,1,1,5,2,28,0,0.5
U432708,1,1,0,3,0,19,2,1.0
U432964,1,1,0,0,0,4,0,1.0
U433032,1,1,0,0,0,1,0,1.0
U433057,1,1,0,0,0,13,1,1.0
U43328,1,1,0,2,0,5,1,1.0
U433309,1,1,0,0,0,5,1,1.0
U433327,1,1,0,0,1,12,1,1.0
U433349,1,2,0,1,2,27,3,1.0
U433386,1,3,0,0,0,9,2,1.0
U433407,1,1,0,0,0,4,1,1.0
U433412,1,1,0,1,0,1,0,1.0
U433539,1,1,0,0,0,1,0,1.0
U433553,1,1,0,0,0,20,5,1.0
U433582,1,1,0,1,0,9,1,1.0
U433668,1,1,0,0,0,1,1,1.0
U433718,1,1,0,0,0,3,0,1.0
U433868,1,1,0,6,0,8,0,1.0
U433887,1,1,0,1,0,18,0,1.0
U433936,1,1,0,0,0,12,0,1.0
U43396,1,1,0,1,0,15,1,1.0
U433990,1,3,0,6,0,20,0,1.0
U434003,1,1,0,0,0,1,0,1.0
U434066,1,1,0,0,0,20,2,1.0
U434068,1,2,0,0,0,3,0,1.0
U434208,1,1,0,0,0,3,0,1.0
U434268,1,1,0,0,0,11,0,1.0
U434345,1,1,0,1,0,3,0,1.0
U434353,1,1,0,2,2,36,3,1.0
U434404,1,1,0,0,0,6,0,1.0
U434409,1,4,0,6,0,27,1,1.0
U434447,1,1,0,0,0,4,0,1.0
U434538,1,1,0,1,0,25,3,1.0
U434539,1,1,0,8,0,46,4,1.0
U434604,1,1,0,1,0,5,0,1.0
U434621,1,2,0,2,0,35,6,1.0
U434624,1,1,0,0,0,0,0,1.0
U434802,1,1,0,0,0,41,5,1.0
U434860,1,1,0,2,0,16,1,1.0
U434876,1,1,0,0,0,11,0,1.0
U434879,1,1,0,1,0,5,0,1.0
U434918,1,0,1,1,1,31,2,0.0
U43499,1,1,0,1,0,8,0,1.0
U435022,1,1,0,1,0,10,0,1.0
U435070,1,2,0,1,1,16,4,1.0
U435160,1,1,0,5,1,37,3,1.0
U435165,1,1,0,3,0,19,1,1.0
U435280,1,1,0,0,0,1,0,1.0
U435334,1,1,0,1,0,4,0,1.0
U43550,1,1,1,7,2,21,2,0.5
U435602,1,1,0,3,0,6,1,1.0
U435612,1,1,0,0,0,0,0,1.0
U435637,1,1,0,1,0,19,0,1.0
U435800,1,1,0,0,0,0,0,1.0
U435926,1,1,0,1,0,12,1,1.0
U435999,1,1,0,1,1,13,1,1.0
U436012,1,1,0,0,0,34,6,1.0
U436027,1,1,0,0,1,2,0,1.0
U436121,1,1,0,0,0,15,0,1.0
U436268,1,1,0,0,0,3,0,1.0
U436276,1,1,0,0,0,0,0,1.0
U436281,1,1,0,0,0,3,1,1.0
U436398,1,2,0,2,0,11,0,1.0
U436522,1,1,0,0,0,14,0,1.0
U436573,1,1,0,0,0,17,0,1.0
U436662,1,1,0,0,0,4,0,1.0
U43671,1,1,0,0,0,6,2,1.0
U436743,1,1,1,5,0,46,6,0.5
U436751,1,1,0,0,0,2,0,1.0
U436777,1,1,0,1,0,40,3,1.0
U436813,1,0,1,0,0,8,0,0.0
U436847,1,1,0,1,0,11,0,1.0
U436852,1,1,0,1,0,0,0,1.0
U437102,1,1,0,0,0,30,4,1.0
U43720,1,1,0,0,0,3,1,1.0
U437298,1,1,0,2,1,9,1,1.0
U437305,1,1,0,0,0,2,0,1.0
U437597,1,2,0,0,0,2,0,1.0
U43767,1,1,0,0,0,6,0,1.0
U437711,1,2,1,2,0,6,1,0.6666666666666666
U437715,1,1,0,0,0,11,0,1.0
U437721,1,1,0,0,2,20,6,1.0
U437825,1,1,0,1,0,46,4,1.0
U437870,1,1,0,0,0,20,3,1.0
U437907,1,1,0,1,0,3,0,1.0
U438045,1,1,0,1,2,33,3,1.0
U438071,1,2,0,1,0,0,0,1.0
U438104,1,1,0,1,0,3,0,1.0
U438226,1,1,0,0,0,4,0,1.0
U43828,1,2,0,6,0,22,0,1.0
U438289,1,1,0,5,0,69,8,1.0
U43832,1,1,0,0,0,4,1,1.0
U438416,1,1,0,3,0,40,4,1.0
U43852,1,1,0,1,0,3,0,1.0
U438597,1,1,0,3,0,15,1,1.0
U438664,1,1,0,1,0,0,0,1.0
U438776,1,1,0,0,0,16,1,1.0
U438783,1,1,0,0,0,15,0,1.0
U438831,1,1,0,0,0,1,0,1.0
U438895,1,1,0,0,0,1,0,1.0
U438987,1,1,0,1,0,10,0,1.0
U439078,1,1,0,0,0,5,2,1.0
U439158,1,1,0,2,0,6,0,1.0
U439170,1,1,0,4,0,44,3,1.0
U439422,1,1,0,1,0,3,0,1.0
U43947,1,1,0,0,0,0,0,1.0
U439481,1,1,0,0,0,21,0,1.0
U439665,1,1,0,0,0,4,1,1.0
U439745,1,1,0,1,0,2,0,1.0
U43977,1,1,0,0,0,4,0,1.0
U439852,1,1,0,0,0,17,0,1.0
U43997,1,1,0,0,0,1,1,1.0
U439994,1,1,0,0,0,8,1,1.0
U440098,1,2,0,14,2,45,5,1.0
U440187,1,2,0,3,0,9,1,1.0
U440208,1,2,0,0,0,15,2,1.0
U440249,1,1,0,0,0,1,0,1.0
U440325,1,3,0,0,0,22,2,1.0
U440360,1,1,0,0,0,1,0,1.0
U440427,1,1,0,0,0,15,4,1.0
U440433,1,3,0,2,0,22,1,1.0
U440496,1,2,0,5,0,21,0,1.0
U440512,1,2,0,1,0,10,0,1.0
U440557,1,1,0,0,0,4,1,1.0
U440612,1,1,0,0,0,1,0,1.0
U440684,1,1,0,0,0,0,0,1.0
U440896,1,1,0,2,0,10,0,1.0
U440948,1,1,0,0,0,0,0,1.0
U440961,1,1,0,4,0,24,2,1.0
U440969,1,1,0,1,0,5,0,1.0
U441033,1,2,0,2,0,8,0,1.0
U441044,1,1,0,0,0,12,1,1.0
U441049,1,1,0,0,0,3,2,1.0
U441206,1,1,0,0,0,6,1,1.0
U441289,1,2,0,1,0,6,1,1.0
U4413,1,3,0,0,0,16,0,1.0
U441530,1,1,0,0,0,6,1,1.0
U441616,1,1,0,1,0,9,0,1.0
U441639,1,1,0,1,0,1,0,1.0
U441673,1,1,0,3,0,18,0,1.0
U441723,1,1,0,1,0,1,0,1.0
U441871,1,1,0,0,0,2,0,1.0
U441933,1,1,0,1,0,4,0,1.0
U441964,1,1,0,0,0,2,0,1.0
U442048,1,2,0,0,0,3,0,1.0
U442058,1,1,0,0,0,5,0,1.0
U442147,1,2,0,1,0,3,0,1.0
U442222,1,1,0,0,0,6,0,1.0
U442383,1,1,0,1,0,21,6,1.0
U442425,1,2,0,3,0,17,3,1.0
U442429,1,1,0,0,0,3,0,1.0
U442495,1,1,0,0,0,2,0,1.0
U442590,1,1,0,2,1,32,1,1.0
U442627,1,1,0,1,0,12,0,1.0
U44266,1,0,1,0,0,19,2,0.0
U442986,1,1,0,0,0,3,0,1.0
U4430,1,1,0,0,0,3,0,1.0
U443035,1,3,0,1,0,0,0,1.0
U443101,1,2,0,0,1,2,0,1.0
U443116,1,1,0,0,0,11,1,1.0
U443120,1,1,0,0,0,6,0,1.0
U443179,1,1,0,1,0,5,3,1.0
U443205,1,1,0,0,0,3,0,1.0
U443223,1,1,0,1,1,11,0,1.0
U443251,1,1,0,0,0,3,1,1.0
U443286,1,1,0,0,0,0,0,1.0
U443350,1,1,0,0,0,0,0,1.0
U443373,1,1,0,4,0,15,1,1.0
U443394,1,2,0,5,1,21,3,1.0
U44376,1,1,0,3,1,3,0,1.0
U443885,1,1,0,0,0,4,0,1.0
U443958,1,1,0,0,0,1,0,1.0
U443972,1,1,0,0,0,3,0,1.0
U443994,1,1,0,0,0,3,0,1.0
U444111,1,1,0,2,0,2,0,1.0
U44415,1,1,0,0,0,3,0,1.0
U44427,1,1,0,0,0,0,0,1.0
U44430,1,1,1,1,0,8,2,0.5
U444319,1,1,0,0,0,1,0,1.0
U444529,1,1,0,1,0,4,0,1.0
U444757,1,1,0,0,0,10,0,1.0
U444788,1,1,0,1,0,7,0,1.0
U444939,1,3,0,7,0,16,1,1.0
U444988,1,1,0,2,0,16,0,1.0
U445165,1,1,0,0,0,0,0,1.0
U445190,1,1,0,0,0,21,1,1.0
U445296,1,1,0,0,0,3,1,1.0
U445351,1,5,0,0,0,5,1,1.0
U445356,1,1,0,1,0,8,1,1.0
U44545,1,1,0,1,0,11,0,1.0
U445615,1,1,0,2,0,17,1,1.0
U445714,1,1,0,3,0,23,0,1.0
U445722,1,1,0,1,0,5,0,1.0
U445726,1,1,0,4,0,28,2,1.0
U445921,1,1,0,2,0,9,1,1.0
U445930,1,1,0,0,0,12,1,1.0
U446144,1,1,0,2,0,15,1,1.0
U446187,1,1,0,0,0,2,0,1.0
U44622,1,1,0,1,0,15,1,1.0
U446291,1,1,0,0,0,1,0,1.0
U44636,1,1,0,0,0,6,1,1.0
U446369,1,1,0,0,0,5,0,1.0
U446370,1,1,0,1,0,13,1,1.0
U446398,1,1,0,1,0,3,0,1.0
U446490,1,1,0,1,0,14,1,1.0
U446531,1,1,0,0,0,2,0,1.0
U446573,1,1,0,0,0,12,3,1.0
U446600,1,1,0,0,0,4,0,1.0
U446618,1,0,1,0,1,1,0,0.0
U446779,1,1,0,0,0,0,0,1.0
U446796,1,1,0,0,0,1,0,1.0
U446883,1,1,0,0,0,5,1,1.0
U446900,1,1,0,1,0,12,0,1.0
U446930,1,1,0,1,0,1,0,1.0
U446947,1,1,0,0,0,3,0,1.0
U446992,1,1,0,0,0,26,1,1.0
U447049,1,1,0,1,0,1,0,1.0
U447352,1,1,0,0,0,15,1,1.0
U447498,1,1,0,1,0,0,0,1.0
U447516,1,2,0,3,0,14,0,1.0
U447614,1,1,0,0,0,0,0,1.0
U447636,1,3,0,3,1,31,3,1.0
U447652,1,1,0,2,1,56,1,1.0
U447710,1,1,0,2,0,0,0,1.0
U447715,1,1,0,0,0,2,0,1.0
U447811,1,4,0,5,0,21,0,1.0
U447872,1,1,0,2,0,11,0,1.0
U447917,1,1,0,0,0,7,1,1.0
U44801,1,1,0,0,1,29,1,1.0
U448057,1,0,1,0,0,5,0,0.0
U448176,1,1,0,0,0,9,0,1.0
U448190,1,2,0,2,0,5,1,1.0
U448258,1,1,0,0,0,0,0,1.0
U448309,1,1,0,1,0,10,0,1.0
U448332,1,1,0,1,0,4,0,1.0
U448414,1,1,0,0,0,1,0,1.0
U44854,1,1,0,2,0,6,0,1.0
U44855,1,1,0,1,0,5,1,1.0
U448589,1,1,0,0,0,1,0,1.0
U448682,1,1,0,1,0,7,1,1.0
U448721,1,1,0,0,0,6,0,1.0
U448775,1,2,0,0,0,11,1,1.0
U44884,1,1,0,0,0,0,0,1.0
U448959,1,1,0,0,0,25,1,1.0
U448988,1,0,1,0,0,0,1,0.0
U448998,1,1,0,0,0,2,0,1.0
U449000,1,1,0,0,0,11,1,1.0
U449057,1,1,0,0,0,3,0,1.0
U449094,1,1,0,0,0,4,1,1.0
U449096,1,1,0,0,0,3,0,1.0
U44929,1,1,0,0,0,7,0,1.0
U449396,1,1,0,2,0,5,0,1.0
U449422,1,1,0,2,0,17,1,1.0
U449464,1,1,0,1,0,0,0,1.0
U449466,1,1,0,0,0,0,0,1.0
U449481,1,1,0,1,0,8,0,1.0
U449522,1,1,0,0,0,5,0,1.0
U449532,1,1,0,0,0,21,1,1.0
U449584,1,1,0,0,0,1,0,1.0
U449588,1,1,0,0,0,7,2,1.0
U449655,1,1,0,1,0,8,1,1.0
U449688,1,1,0,0,0,12,1,1.0
U449762,1,1,0,2,0,2,0,1.0
U449795,1,2,0,0,1,4,0,1.0
U449798,1,1,0,0,0,0,0,1.0
U449996,1,1,0,0,0,0,0,1.0
U45000,1,1,0,1,0,21,1,1.0
U450035,1,0,1,2,0,4,0,0.0
U450051,1,1,0,0,0,0,0,1.0
U450152,1,1,0,0,0,2,1,1.0
U450171,1,1,0,0,0,7,0,1.0
U450188,1,0,1,1,0,19,0,0.0
U450233,1,1,0,0,0,24,2,1.0
U450274,1,2,0,0,0,2,0,1.0
U450311,1,1,0,0,0,1,0,1.0
U450430,1,1,0,1,0,4,0,1.0
U450542,1,1,0,0,0,2,0,1.0
U450550,1,1,0,2,0,8,1,1.0
U450576,1,1,0,2,0,29,1,1.0
U45063,1,1,0,1,0,14,1,1.0
U450963,1,1,0,1,0,10,2,1.0
U45108,1,1,0,0,0,4,0,1.0
U451091,1,1,0,1,0,9,0,1.0
U451125,1,1,0,0,0,0,0,1.0
U45129,1,1,0,4,0,3,0,1.0
U45136,1,0,1,0,0,2,1,0.0
U451451,1,2,0,0,0,14,0,1.0
U451458,1,1,0,1,2,13,1,1.0
U451484,1,1,0,1,0,2,0,1.0
U451592,1,1,0,1,0,2,0,1.0
U451681,1,1,0,0,0,10,3,1.0
U451694,1,1,0,1,0,2,0,1.0
U451744,1,1,0,0,0,4,0,1.0
U451836,1,1,0,1,0,34,2,1.0
U451847,1,1,0,1,0,24,1,1.0
U451895,1,1,0,0,0,0,0,1.0
U451945,1,0,1,1,0,3,0,0.0
U451969,1,1,0,2,0,27,2,1.0
U45208,1,1,0,0,0,3,0,1.0
U45226,1,1,0,0,0,8,1,1.0
U452394,1,1,0,0,0,1,0,1.0
U452443,1,1,0,1,0,24,0,1.0
U452514,1,1,0,1,0,5,2,1.0
U452557,1,1,0,0,0,6,1,1.0
U452655,1,1,0,0,0,11,0,1.0
U452715,1,1,0,1,0,11,1,1.0
U452798,1,1,0,1,0,10,2,1.0
U452819,1,1,0,0,0,1,0,1.0
U453054,1,1,0,2,0,11,0,1.0
U453139,1,1,0,3,0,4,2,1.0
U453229,1,1,1,0,1,5,1,0.5
U453244,1,0,1,0,0,6,0,0.0
U453271,1,1,0,2,0,0,0,1.0
U453287,1,2,0,1,0,39,5,1.0
U453301,1,1,0,0,0,0,0,1.0
U453397,1,1,0,0,0,4,1,1.0
U453408,1,1,0,0,0,2,0,1.0
U453443,1,0,1,5,1,20,1,0.0
U453470,1,1,0,0,0,6,0,1.0
U453498,1,2,0,3,0,7,1,1.0
U453606,1,1,0,1,0,12,0,1.0
U453631,1,1,0,0,0,6,0,1.0
U453651,1,1,0,0,0,0,0,1.0
U453675,1,1,0,0,0,0,0,1.0
U4537,1,1,0,3,0,19,0,1.0
U453867,1,2,0,4,0,71,4,1.0
U453905,1,1,0,1,0,10,0,1.0
U453910,1,1,0,1,0,8,0,1.0
U453919,1,1,0,0,0,6,0,1.0
U454002,1,1,0,0,0,4,1,1.0
U454441,1,1,0,0,0,0,0,1.0
U454501,1,1,0,0,0,6,0,1.0
U454528,1,4,0,7,2,44,1,1.0
U454535,1,1,0,0,0,0,0,1.0
U454564,1,1,0,0,1,6,1,1.0
U454726,1,2,0,1,0,5,1,1.0
U454772,1,1,0,0,0,1,0,1.0
U454824,1,1,0,1,0,18,1,1.0
U454825,1,0,1,2,0,14,0,0.0
U454833,1,1,0,1,0,6,0,1.0
U454903,1,0,1,3,0,27,9,0.0
U454957,1,1,0,0,0,3,0,1.0
U455131,1,1,0,0,0,0,0,1.0
U455297,1,1,0,1,0,19,0,1.0
U455648,1,1,0,0,0,6,1,1.0
U455650,1,2,0,0,0,0,0,1.0
U455695,1,1,0,0,1,1,0,1.0
U455790,1,1,0,0,0,4,0,1.0
U455832,1,1,0,0,0,3,0,1.0
U455851,1,1,0,3,0,49,2,1.0
U455866,1,1,0,0,0,0,0,1.0
U456142,1,1,0,1,1,5,0,1.0
U456236,1,1,0,0,0,2,0,1.0
U456377,1,1,0,0,0,2,0,1.0
U456550,1,1,0,1,0,0,0,1.0
U45658,1,1,0,1,0,6,0,1.0
U456612,1,2,0,1,0,0,1,1.0
U456647,1,1,0,0,0,8,0,1.0
U456649,1,1,0,0,0,1,0,1.0
U456669,1,1,0,0,0,0,0,1.0
U456845,1,1,0,2,0,5,1,1.0
U456915,1,1,0,2,0,6,3,1.0
U456925,1,1,0,0,0,4,1,1.0
U456946,1,1,1,0,0,18,1,0.5
U457022,1,1,0,0,0,36,8,1.0
U457084,1,1,0,0,2,27,3,1.0
U457194,1,1,0,1,0,2,0,1.0
U457289,1,1,0,0,0,0,0,1.0
U457296,1,1,0,1,0,1,0,1.0
U4575,1,1,0,0,0,5,0,1.0
U457641,1,1,0,0,0,1,0,1.0
U457694,1,2,0,10,0,37,6,1.0
U457728,1,1,0,1,0,2,0,1.0
U457856,1,1,0,0,0,12,1,1.0
U457922,1,1,0,1,0,13,1,1.0
U458101,1,1,0,0,0,5,0,1.0
U458144,1,1,0,0,0,1,0,1.0
U458172,1,1,0,0,0,3,1,1.0
U458349,1,1,0,0,0,3,1,1.0
U458414,1,1,0,0,0,11,1,1.0
U458471,1,1,0,1,0,1,0,1.0
U458476,1,1,0,1,0,0,0,1.0
U458660,1,1,0,0,0,2,0,1.0
U458712,1,1,0,0,0,11,1,1.0
U458795,1,1,0,3,0,24,4,1.0
U458885,1,0,1,0,0,5,0,0.0
U458895,1,1,0,0,0,0,0,1.0
U458944,1,1,0,1,0,2,0,1.0
U459239,1,1,0,0,0,1,0,1.0
U459372,1,1,0,1,0,13,3,1.0
U459482,1,1,0,1,1,2,0,1.0
U459548,1,1,0,2,0,14,3,1.0
U459630,1,1,0,1,0,2,0,1.0
U459705,1,2,0,10,0,47,4,1.0
U459776,1,1,0,0,0,0,0,1.0
U459863,1,1,0,2,1,16,1,1.0
U459879,1,1,0,0,0,0,0,1.0
U459923,1,1,0,0,0,0,0,1.0
U460142,1,2,0,1,0,20,3,1.0
U46018,1,1,0,0,0,4,0,1.0
U460193,1,1,0,0,0,6,0,1.0
U460221,1,1,0,0,0,4,1,1.0
U460280,1,0,1,1,1,2,1,0.0
U460297,1,1,0,3,0,6,0,1.0
U460310,1,1,0,1,0,1,0,1.0
U460359,1,1,0,0,0,31,5,1.0
U460381,1,1,0,0,0,0,0,1.0
U460526,1,1,0,0,0,0,0,1.0
U46062,1,1,0,0,1,6,2,1.0
U460650,1,1,0,0,0,6,0,1.0
U460710,1,1,0,2,1,22,3,1.0
U460808,1,1,0,0,0,1,0,1.0
U460998,1,1,0,0,0,0,0,1.0
U461021,1,1,0,0,0,0,0,1.0
U461037,1,2,0,4,0,22,2,1.0
U461113,1,1,0,1,0,22,0,1.0
U461118,1,2,0,4,0,31,3,1.0
U461139,1,2,0,1,0,8,2,1.0
U461224,1,1,0,1,1,38,4,1.0
U461368,1,1,1,0,0,4,1,0.5
U461458,1,2,0,4,1,65,4,1.0
U461482,1,1,0,0,0,1,0,1.0
U461491,1,1,0,3,1,14,1,1.0
U461580,1,0,1,1,0,8,1,0.0
U461600,1,1,0,3,0,18,5,1.0
U461628,1,1,0,2,0,0,0,1.0
U461667,1,3,0,3,0,2,0,1.0
U461912,1,2,0,1,1,26,3,1.0
U461953,1,1,0,0,0,2,0,1.0
U461989,1,1,0,4,0,61,8,1.0
U462061,1,1,0,3,1,10,0,1.0
U462223,1,1,0,0,0,4,0,1.0
U462230,1,1,0,0,0,2,0,1.0
U462238,1,2,0,3,1,15,1,1.0
U462243,1,1,0,0,0,0,0,1.0
U462264,1,1,0,2,0,8,0,1.0
U46235,1,1,1,1,0,2,0,0.5
U462456,1,1,0,0,0,16,0,1.0
U462656,1,1,0,0,0,12,2,1.0
U462728,1,1,0,2,0,22,0,1.0
U462786,1,3,0,0,0,0,0,1.0
U462787,1,1,0,1,0,10,0,1.0
U462826,1,1,0,0,0,0,0,1.0
U462844,1,1,0,0,0,1,1,1.0
U462883,1,2,0,0,0,8,0,1.0
U462944,1,1,0,0,0,7,0,1.0
U462989,1,1,0,0,0,2,0,1.0
U462999,1,1,0,0,0,1,0,1.0
U463086,1,2,0,1,0,15,0,1.0
U4632,1,1,0,0,0,2,0,1.0
U463283,1,4,0,3,0,9,1,1.0
U463312,1,1,0,1,0,19,0,1.0
U463354,1,1,0,0,0,7,0,1.0
U463370,1,1,0,0,0,0,0,1.0
U463398,1,1,0,0,0,11,2,1.0
U463406,1,1,0,0,0,0,0,1.0
U463469,1,1,0,1,0,19,0,1.0
U463526,1,1,0,0,0,1,0,1.0
U463631,1,1,1,4,0,9,0,0.5
U463684,1,1,0,0,0,4,0,1.0
U463795,1,1,0,4,0,16,1,1.0
U463832,1,1,0,3,0,14,0,1.0
U463838,1,1,0,0,0,10,1,1.0
U463874,1,2,0,0,0,1,0,1.0
U463920,1,1,0,2,0,29,0,1.0
U463972,1,0,1,1,0,7,0,0.0
U464159,1,1,0,3,0,8,1,1.0
U46418,1,1,0,0,0,1,0,1.0
U464215,1,0,1,1,0,19,3,0.0
U464221,1,1,0,0,0,8,1,1.0
U464269,1,1,0,0,0,15,0,1.0
U464273,1,1,0,1,0,8,0,1.0
U464432,1,1,0,2,0,16,1,1.0
U464450,1,2,0,2,0,10,1,1.0
U464517,1,1,0,1,0,13,4,1.0
U464570,1,1,0,3,1,35,2,1.0
U464641,1,1,0,1,0,3,1,1.0
U464708,1,1,0,1,0,3,0,1.0
U464711,1,1,0,0,0,26,2,1.0
U464830,1,1,0,0,0,3,0,1.0
U465031,1,1,0,0,0,0,0,1.0
U465121,1,2,0,2,0,12,2,1.0
U465126,1,1,0,2,1,11,2,1.0
U465244,1,2,0,1,0,14,0,1.0
U465299,1,1,0,0,0,16,0,1.0
U465327,1,1,0,2,0,9,1,1.0
