user,history_left_num,history_right_num,click_left_num,click_right_num,unclick_left_num,unclick_right_num,history_rate,u_group
U425180,1,0,0,0,7,1,1.0,1
U425184,1,0,0,0,14,2,1.0,1
U425192,1,0,1,0,7,1,1.0,1
U4252,1,0,1,0,25,2,1.0,1
U425202,1,1,5,1,39,7,0.5,1
U425330,1,0,0,0,4,0,1.0,1
U425347,1,0,2,0,6,1,1.0,1
U425435,1,0,0,0,0,1,1.0,1
U425460,1,0,3,0,16,1,1.0,1
U425461,1,0,0,0,2,0,1.0,1
U425503,1,0,0,0,4,1,1.0,1
U425604,1,0,2,0,47,6,1.0,1
U425616,1,0,0,0,3,1,1.0,1
U425625,1,0,0,0,4,0,1.0,1
U425700,1,0,3,0,7,1,1.0,1
U425758,1,0,8,1,15,3,1.0,1
U425791,2,0,3,2,30,6,1.0,1
U425846,1,0,1,0,5,2,1.0,1
U42586,1,0,3,0,55,3,1.0,1
U425941,1,0,0,0,25,4,1.0,1
U425969,1,0,1,0,1,0,1.0,1
U426085,1,0,0,0,1,0,1.0,1
U426241,2,0,0,0,15,1,1.0,1
U426297,1,0,2,0,32,6,1.0,1
U42632,2,0,1,0,16,3,1.0,1
U426344,1,0,0,0,3,0,1.0,1
U426353,1,0,0,0,10,1,1.0,1
U426380,1,0,0,0,13,0,1.0,1
U426402,1,0,0,0,21,7,1.0,1
U426410,1,0,0,0,4,0,1.0,1
U426435,1,0,0,0,4,0,1.0,1
U426604,2,0,4,0,51,6,1.0,1
U426616,1,0,4,0,17,2,1.0,1
U426638,1,0,1,1,40,4,1.0,1
U427019,2,1,3,0,46,7,0.6666666666666666,1
U427051,1,0,0,0,2,0,1.0,1
U427078,2,0,2,0,3,1,1.0,1
U427200,1,0,2,0,10,1,1.0,1
U427398,1,0,0,0,9,1,1.0,1
U427412,1,0,1,0,4,0,1.0,1
U427429,1,0,0,0,0,0,1.0,1
U427432,1,0,0,1,1,0,1.0,1
U427483,1,0,1,0,4,1,1.0,1
U42755,2,0,2,0,3,0,1.0,1
U427603,2,0,1,0,6,0,1.0,1
U427617,0,1,1,0,1,2,0.0,0
U427642,1,0,0,0,12,1,1.0,1
U427703,1,0,0,0,22,0,1.0,1
U427829,1,0,4,0,20,2,1.0,1
U427919,1,0,0,0,19,0,1.0,1
U428012,1,0,0,0,1,0,1.0,1
U428045,1,0,1,0,22,3,1.0,1
U428060,1,0,0,0,5,0,1.0,1
U428079,1,0,0,0,1,0,1.0,1
U428120,1,0,0,0,2,0,1.0,1
U428175,1,0,4,1,39,5,1.0,1
U428214,1,0,0,0,2,1,1.0,1
U428382,1,0,0,0,7,3,1.0,1
U428526,1,0,1,0,34,8,1.0,1
U428539,1,0,0,0,11,1,1.0,1
U428664,1,0,4,3,53,5,1.0,1
U42868,1,0,1,0,1,0,1.0,1
U428720,1,0,1,0,6,1,1.0,1
U428731,1,0,1,1,1,4,1.0,1
U428916,1,0,1,0,12,3,1.0,1
U428922,1,0,1,0,1,0,1.0,1
U429028,1,0,0,0,1,0,1.0,1
U42907,1,0,0,0,17,3,1.0,1
U429113,1,0,0,0,7,0,1.0,1
U429242,1,0,1,0,25,5,1.0,1
U429408,1,0,1,0,2,0,1.0,1
U429559,2,0,1,1,7,2,1.0,1
U429604,1,0,4,0,23,10,1.0,1
U429655,1,0,0,0,8,3,1.0,1
U429826,1,0,0,0,0,0,1.0,1
U430,2,0,0,0,0,0,1.0,1
U430042,0,1,2,0,24,0,0.0,0
U430051,1,0,0,0,2,0,1.0,1
U430069,1,0,0,0,13,2,1.0,1
U430075,1,0,0,1,2,0,1.0,1
U430123,1,0,0,0,4,0,1.0,1
U430295,1,0,1,0,53,5,1.0,1
U430321,1,0,0,0,4,0,1.0,1
U430341,0,1,0,0,2,0,0.0,0
U43037,1,0,0,0,34,2,1.0,1
U430420,1,0,4,4,25,2,1.0,1
U430427,1,0,7,1,32,2,1.0,1
U430451,1,0,1,0,0,0,1.0,1
U430565,1,0,1,0,11,2,1.0,1
U430625,1,0,0,0,0,0,1.0,1
U430626,1,0,0,0,22,6,1.0,1
U430633,1,0,1,1,27,0,1.0,1
U430634,1,0,1,0,16,3,1.0,1
U430650,1,0,1,0,14,1,1.0,1
U430661,2,0,2,0,22,2,1.0,1
U430683,1,0,1,0,0,0,1.0,1
U430696,1,0,0,0,0,0,1.0,1
U430712,1,0,0,0,3,1,1.0,1
U43085,2,0,4,1,32,2,1.0,1
U430909,1,0,1,0,7,1,1.0,1
U430975,2,0,1,0,9,3,1.0,1
U430983,1,0,0,0,1,0,1.0,1
U431017,1,0,0,0,6,2,1.0,1
U431048,1,0,0,0,3,0,1.0,1
U431100,0,1,1,0,14,3,0.0,0
U431113,1,0,2,0,24,2,1.0,1
U431143,1,0,1,0,12,2,1.0,1
U431181,1,0,4,0,34,1,1.0,1
U4313,1,0,0,0,0,0,1.0,1
U43138,1,0,0,0,0,0,1.0,1
U431465,1,0,1,0,6,2,1.0,1
U431518,1,0,0,0,4,1,1.0,1
U43152,0,1,2,0,7,0,0.0,0
U431582,1,0,0,0,8,0,1.0,1
U431716,1,0,2,0,4,1,1.0,1
U431823,1,0,0,0,7,0,1.0,1
U43188,1,0,0,0,2,0,1.0,1
U431884,2,0,2,0,4,1,1.0,1
U431949,1,0,1,0,9,1,1.0,1
U431983,1,0,5,0,10,1,1.0,1
U431997,1,0,3,0,6,1,1.0,1
U432085,1,0,2,0,42,1,1.0,1
U432198,1,1,8,3,47,7,0.5,1
U432228,1,0,0,0,1,0,1.0,1
U432231,1,0,0,0,4,0,1.0,1
U432238,1,0,0,0,10,3,1.0,1
U432302,1,0,0,0,1,0,1.0,1
U432370,1,0,3,0,9,0,1.0,1
U432385,1,1,3,0,27,6,0.5,1
U432498,1,0,5,0,62,8,1.0,1
U43254,1,0,2,0,10,0,1.0,1
U432550,1,0,0,0,7,3,1.0,1
U432556,1,0,0,0,14,0,1.0,1
U432666,1,0,1,1,5,2,1.0,1
U432667,1,1,7,2,41,2,0.5,1
U432708,1,0,3,0,24,2,1.0,1
U432855,0,1,0,0,8,0,0.0,0
U432964,1,0,0,0,4,0,1.0,1
U433032,1,0,0,0,11,3,1.0,1
U433057,1,0,0,0,14,1,1.0,1
U43328,1,0,2,0,5,1,1.0,1
U433298,1,0,1,0,11,0,1.0,1
U433309,1,0,0,0,6,1,1.0,1
U433327,1,0,0,1,12,1,1.0,1
U433349,2,0,2,2,52,7,1.0,1
U433386,3,0,0,0,16,2,1.0,1
U433407,1,0,0,0,4,1,1.0,1
U433412,1,0,2,0,5,0,1.0,1
U433539,1,0,0,0,2,0,1.0,1
U433553,1,0,0,0,36,8,1.0,1
U433582,1,0,2,0,14,5,1.0,1
U433668,1,0,0,0,1,1,1.0,1
U433718,1,0,1,0,19,2,1.0,1
U433754,1,0,0,0,0,0,1.0,1
U433868,1,0,9,1,21,1,1.0,1
U433887,1,0,1,0,29,1,1.0,1
U433936,1,0,0,0,17,2,1.0,1
U43396,1,0,1,0,32,5,1.0,1
U433990,3,0,11,1,39,3,1.0,1
U434003,1,0,0,0,1,0,1.0,1
U434066,1,0,0,0,26,2,1.0,1
U434068,2,0,0,0,3,0,1.0,1
U434208,1,0,2,0,8,1,1.0,1
U434268,1,0,0,1,16,0,1.0,1
U43428,1,0,0,0,0,0,1.0,1
U434345,1,0,1,0,5,1,1.0,1
U434353,1,0,2,2,62,7,1.0,1
U434404,1,0,0,0,12,1,1.0,1
U434409,4,0,13,0,57,7,1.0,1
U434447,1,0,0,0,26,3,1.0,1
U434532,1,0,1,0,18,2,1.0,1
U434538,1,0,1,0,30,3,1.0,1
U434539,1,0,10,0,72,8,1.0,1
U434604,1,0,1,0,6,0,1.0,1
U434621,2,0,2,0,35,6,1.0,1
U434624,1,0,0,0,0,0,1.0,1
U434802,1,0,0,0,52,6,1.0,1
U434841,1,1,1,0,2,1,0.5,1
U434860,1,0,3,0,22,4,1.0,1
U434876,1,0,2,0,26,4,1.0,1
U434879,1,0,1,0,9,1,1.0,1
U434918,0,1,1,1,36,3,0.0,0
U434924,1,0,0,0,4,2,1.0,1
U43499,1,0,2,0,17,2,1.0,1
U435022,1,0,1,0,10,0,1.0,1
U435070,2,0,3,1,29,8,1.0,1
U435160,1,0,5,1,37,3,1.0,1
U435165,1,0,4,0,28,2,1.0,1
U435280,1,0,0,0,1,0,1.0,1
U435334,1,0,3,0,10,0,1.0,1
U43550,1,1,7,3,24,3,0.5,1
U435602,1,0,3,0,6,1,1.0,1
U435612,1,0,0,0,0,0,1.0,1
U435637,1,0,1,0,19,0,1.0,1
U435726,1,0,2,0,8,1,1.0,1
U435800,1,0,0,0,0,0,1.0,1
U435847,1,0,0,0,12,1,1.0,1
U435926,1,0,4,0,17,4,1.0,1
U435999,1,0,1,1,18,1,1.0,1
U436012,1,0,2,1,68,6,1.0,1
U436027,1,0,0,1,2,0,1.0,1
U436121,1,0,0,0,15,0,1.0,1
U436145,1,0,0,0,0,0,1.0,1
U436268,1,0,1,0,6,0,1.0,1
U436276,1,0,0,0,4,0,1.0,1
U436281,1,0,1,0,13,2,1.0,1
U436344,1,0,3,0,15,0,1.0,1
U436398,2,0,4,0,15,1,1.0,1
U436522,1,0,0,0,14,0,1.0,1
U436573,1,0,0,0,21,1,1.0,1
U436662,1,0,2,0,15,1,1.0,1
U43671,1,0,0,0,6,2,1.0,1
U436743,1,1,8,1,78,8,0.5,1
U436751,1,0,3,1,17,2,1.0,1
U436777,1,0,1,0,63,6,1.0,1
U436813,0,1,0,0,23,4,0.0,0
U436847,1,0,1,0,12,0,1.0,1
U436852,1,0,3,0,1,2,1.0,1
U437102,1,0,0,1,45,7,1.0,1
U43720,1,0,0,0,3,1,1.0,1
U437298,1,0,2,1,22,2,1.0,1
U437305,1,0,1,0,17,1,1.0,1
U437597,2,0,2,0,12,0,1.0,1
U437609,1,0,0,0,0,0,1.0,1
U43767,1,0,0,0,6,0,1.0,1
U437711,2,1,2,0,7,2,0.6666666666666666,1
U437715,1,0,0,0,28,1,1.0,1
U437721,1,0,2,2,96,15,1.0,1
U437822,1,0,1,0,2,2,1.0,1
U437825,1,0,2,1,88,11,1.0,1
U437870,1,0,0,0,20,3,1.0,1
U437907,1,0,1,0,7,2,1.0,1
U438045,1,0,1,2,33,3,1.0,1
U438071,2,0,1,0,0,0,1.0,1
U438104,1,0,1,0,6,0,1.0,1
U438226,1,0,2,1,8,2,1.0,1
U43828,2,0,6,0,33,3,1.0,1
U438289,1,0,8,0,110,12,1.0,1
U43832,1,0,0,0,4,1,1.0,1
U438416,1,0,5,1,53,10,1.0,1
U43852,1,0,1,0,18,2,1.0,1
U438597,1,0,3,0,15,1,1.0,1
U438664,1,0,3,0,18,2,1.0,1
U438776,1,0,0,0,16,1,1.0,1
U438783,1,0,0,0,17,0,1.0,1
U438831,1,0,0,0,18,2,1.0,1
U438844,1,0,0,0,3,2,1.0,1
U438895,1,0,2,0,13,2,1.0,1
U438987,1,0,1,0,10,0,1.0,1
U439078,1,0,0,0,8,2,1.0,1
U439158,1,0,2,0,7,0,1.0,1
U439170,1,0,5,0,51,3,1.0,1
U439210,1,0,2,0,15,2,1.0,1
U439269,1,0,0,0,3,0,1.0,1
U439422,1,0,1,0,5,0,1.0,1
U43947,1,0,0,0,2,0,1.0,1
U439481,1,0,1,0,21,0,1.0,1
U439665,1,0,0,0,4,1,1.0,1
U439745,1,0,1,0,4,0,1.0,1
U43977,1,0,0,0,4,0,1.0,1
U439852,1,0,0,0,18,0,1.0,1
U43997,1,0,1,0,3,1,1.0,1
U439994,1,0,0,0,8,1,1.0,1
U440098,2,0,16,4,49,5,1.0,1
U440187,2,0,7,0,16,3,1.0,1
U440208,2,0,0,0,15,2,1.0,1
U440249,1,0,0,0,1,0,1.0,1
U440325,3,0,4,0,53,4,1.0,1
U440360,1,0,0,0,2,0,1.0,1
U440427,1,0,0,0,27,6,1.0,1
U440433,3,0,3,0,26,3,1.0,1
U440496,2,0,6,2,50,2,1.0,1
U440512,2,0,3,0,16,1,1.0,1
U440557,1,0,0,0,10,4,1.0,1
U440612,1,0,1,0,4,0,1.0,1
U440684,1,0,2,0,9,3,1.0,1
U440896,1,0,2,0,20,1,1.0,1
U440948,1,0,0,0,0,0,1.0,1
U440961,1,0,5,0,30,2,1.0,1
U440969,1,0,1,0,5,0,1.0,1
U441033,2,0,3,0,22,3,1.0,1
U441044,1,0,1,0,31,6,1.0,1
U441049,1,0,0,0,3,2,1.0,1
U441189,1,0,0,0,0,0,1.0,1
U441206,1,0,0,0,16,3,1.0,1
U441264,1,0,0,0,12,0,1.0,1
U441289,2,0,2,0,11,3,1.0,1
U4413,3,0,0,0,33,4,1.0,1
U441530,1,0,1,0,16,3,1.0,1
U441560,1,0,0,0,6,0,1.0,1
U441616,1,0,2,0,15,1,1.0,1
U441639,1,0,1,0,13,2,1.0,1
U441673,1,0,3,0,18,0,1.0,1
U441723,1,0,1,0,1,0,1.0,1
U441871,1,0,2,0,5,0,1.0,1
U441933,1,0,1,0,4,0,1.0,1
U441964,1,0,0,0,4,1,1.0,1
U442048,2,0,1,0,7,1,1.0,1
U442058,1,0,0,0,5,0,1.0,1
U442147,2,0,1,0,7,0,1.0,1
U442222,1,0,0,0,6,0,1.0,1
U442383,1,0,3,0,41,9,1.0,1
U442425,2,0,3,0,25,4,1.0,1
U442429,1,0,0,0,3,0,1.0,1
U442495,1,0,0,0,6,2,1.0,1
U442590,1,0,3,2,46,3,1.0,1
U442627,1,0,1,0,12,0,1.0,1
U44266,0,1,0,0,25,3,0.0,0
U442986,1,0,0,0,3,0,1.0,1
U442988,1,0,0,0,3,0,1.0,1
U4430,1,0,0,0,4,0,1.0,1
U443035,3,0,2,0,0,0,1.0,1
U443049,1,0,2,0,12,2,1.0,1
U443101,2,0,1,1,29,3,1.0,1
U443116,1,0,0,0,17,3,1.0,1
U443120,1,0,0,0,6,0,1.0,1
U443179,1,0,1,1,11,5,1.0,1
U443205,1,0,0,0,3,0,1.0,1
U443223,1,0,1,1,21,2,1.0,1
U443251,1,0,0,0,3,1,1.0,1
U443284,1,0,0,0,1,0,1.0,1
U443286,1,0,0,1,3,2,1.0,1
U443328,1,0,0,0,2,0,1.0,1
U443336,1,0,0,0,2,0,1.0,1
U443350,1,0,0,0,1,0,1.0,1
U443373,1,0,6,0,57,6,1.0,1
U443394,2,0,9,3,27,4,1.0,1
U443549,1,0,0,0,14,1,1.0,1
U44376,1,0,3,2,12,1,1.0,1
U443780,1,0,3,1,22,3,1.0,1
U443885,1,0,0,0,4,0,1.0,1
U443958,1,0,0,0,3,0,1.0,1
U443972,1,0,0,0,3,0,1.0,1
U443994,1,0,0,0,10,0,1.0,1
U444111,1,0,3,0,15,1,1.0,1
U44415,1,0,0,0,17,2,1.0,1
U44427,1,0,0,0,0,0,1.0,1
U44430,1,1,1,0,10,2,0.5,1
U444319,1,0,0,0,2,0,1.0,1
U444434,1,0,0,0,1,0,1.0,1
U444523,0,1,0,0,5,2,0.0,0
U444529,1,0,1,0,4,0,1.0,1
U444654,1,0,0,0,4,0,1.0,1
U444757,1,0,1,0,20,3,1.0,1
U444759,1,0,0,0,0,0,1.0,1
U444788,1,0,1,0,7,0,1.0,1
U444939,3,0,9,0,23,1,1.0,1
U444988,1,0,3,2,25,4,1.0,1
U44503,1,0,0,0,41,12,1.0,1
U445165,1,0,0,0,4,1,1.0,1
U445190,1,0,0,0,23,1,1.0,1
U445216,1,0,0,0,5,1,1.0,1
U445296,1,0,0,0,12,3,1.0,1
U445351,5,0,0,0,5,1,1.0,1
U445356,1,0,2,0,9,1,1.0,1
U44545,1,0,2,1,14,2,1.0,1
U445615,1,0,2,0,17,1,1.0,1
U445714,1,0,4,0,30,1,1.0,1
U445722,1,0,3,0,38,6,1.0,1
U445726,1,0,10,0,39,5,1.0,1
U445804,1,0,0,0,0,0,1.0,1
U445921,1,0,3,0,10,1,1.0,1
U445930,1,0,0,0,21,3,1.0,1
U446144,1,0,3,1,34,2,1.0,1
U446187,1,0,0,0,12,2,1.0,1
U44622,1,0,2,0,24,2,1.0,1
U446285,1,0,1,0,8,2,1.0,1
U446291,1,0,1,0,1,0,1.0,1
U44636,1,0,0,0,12,1,1.0,1
U446369,1,0,0,0,14,1,1.0,1
U446370,1,0,2,0,17,4,1.0,1
U446398,1,0,2,0,3,0,1.0,1
U446490,1,0,1,0,14,1,1.0,1
U446531,1,0,0,0,12,3,1.0,1
U446573,1,0,0,0,12,3,1.0,1
U446600,1,0,0,0,7,0,1.0,1
U446618,0,1,0,1,1,0,0.0,0
U446779,1,0,0,0,2,0,1.0,1
U446787,2,0,2,0,4,1,1.0,1
U446796,1,0,0,0,3,0,1.0,1
U44684,0,1,0,0,6,0,0.0,0
U446883,1,0,0,0,5,1,1.0,1
U446900,1,0,2,0,14,0,1.0,1
U446911,1,0,0,0,6,1,1.0,1
U446930,1,0,1,0,7,2,1.0,1
U446947,1,0,0,0,3,0,1.0,1
U446992,1,0,1,0,48,5,1.0,1
U447049,1,0,2,0,9,3,1.0,1
U447051,1,0,0,0,0,0,1.0,1
U447142,1,0,0,0,3,0,1.0,1
U447191,1,0,0,0,0,0,1.0,1
U447352,1,0,0,0,16,1,1.0,1
U447498,1,0,2,0,5,1,1.0,1
U447516,2,0,4,0,14,0,1.0,1
U447614,1,0,0,0,0,0,1.0,1
U447636,3,0,3,2,37,3,1.0,1
U447652,1,0,8,1,105,9,1.0,1
U447710,1,0,3,1,0,1,1.0,1
U447715,1,0,1,0,10,3,1.0,1
U447811,4,0,9,0,30,1,1.0,1
U447872,1,0,4,0,35,2,1.0,1
U447917,1,0,0,1,12,3,1.0,1
U44801,1,0,0,1,50,5,1.0,1
U448057,0,1,0,0,18,3,0.0,0
U448176,1,0,1,0,11,1,1.0,1
U448190,2,0,7,1,18,6,1.0,1
U448258,1,0,0,0,0,0,1.0,1
U448309,1,0,4,0,15,0,1.0,1
U448332,1,0,1,0,4,0,1.0,1
U448414,1,0,0,0,5,0,1.0,1
U448462,1,0,0,0,3,0,1.0,1
U44854,1,0,2,0,23,2,1.0,1
U44855,1,0,1,0,6,1,1.0,1
U448589,1,0,0,0,1,0,1.0,1
U448682,1,0,1,0,7,1,1.0,1
U448721,1,0,0,0,9,0,1.0,1
U448775,2,0,0,0,27,3,1.0,1
U44884,1,0,0,0,0,0,1.0,1
U448929,1,0,0,1,3,1,1.0,1
U448959,1,0,2,0,45,1,1.0,1
U448983,1,0,2,1,12,2,1.0,1
U448988,0,1,0,0,0,1,0.0,0
U448998,1,0,1,0,9,1,1.0,1
U449000,1,0,0,0,13,1,1.0,1
U449057,1,0,0,0,6,2,1.0,1
U449094,1,0,0,0,7,2,1.0,1
U449096,1,0,0,0,17,5,1.0,1
U44929,1,0,0,0,9,0,1.0,1
U449396,1,0,2,1,5,0,1.0,1
U449422,1,0,2,0,19,2,1.0,1
U449464,1,0,1,0,1,0,1.0,1
U449466,1,0,0,0,0,0,1.0,1
U449472,1,0,1,0,4,2,1.0,1
U449481,1,0,2,0,10,0,1.0,1
U449522,1,0,0,0,10,0,1.0,1
U449532,1,0,0,0,26,2,1.0,1
U449584,1,0,0,0,5,1,1.0,1
U449588,1,0,0,0,8,2,1.0,1
U449655,1,0,1,0,24,1,1.0,1
U449688,1,0,1,0,31,5,1.0,1
U449762,1,0,2,0,3,0,1.0,1
U449795,2,0,0,1,4,0,1.0,1
U449798,1,0,0,0,3,0,1.0,1
U449996,1,0,0,0,19,0,1.0,1
U45000,1,0,1,0,41,1,1.0,1
U450035,0,1,3,0,9,2,0.0,0
U450051,1,0,0,0,2,0,1.0,1
U450152,1,0,0,0,2,1,1.0,1
U450171,1,0,1,0,19,0,1.0,1
U450188,0,1,1,0,19,0,0.0,0
U450233,1,0,1,0,45,5,1.0,1
U450274,2,0,0,0,2,0,1.0,1
U450311,1,0,0,0,1,0,1.0,1
U450430,1,0,2,0,18,0,1.0,1
U450542,1,0,0,0,2,0,1.0,1
U450550,1,0,2,0,10,1,1.0,1
U450576,1,0,6,0,37,3,1.0,1
U45063,1,0,1,0,18,3,1.0,1
U450796,1,0,0,0,3,1,1.0,1
U450906,1,0,0,0,0,1,1.0,1
U450963,1,0,2,0,16,2,1.0,1
U45108,1,0,0,0,4,0,1.0,1
U451091,1,0,1,1,18,1,1.0,1
U451125,1,0,0,0,0,0,1.0,1
U45129,1,0,8,1,22,6,1.0,1
U45136,0,1,0,0,2,1,0.0,0
U451451,2,0,1,0,33,2,1.0,1
U451458,1,0,1,2,27,3,1.0,1
U451484,1,0,1,0,15,1,1.0,1
U451592,1,0,1,0,2,0,1.0,1
U451681,1,0,1,0,18,4,1.0,1
U451694,1,0,1,0,14,3,1.0,1
U451744,1,0,0,0,5,0,1.0,1
U451836,1,0,2,0,44,2,1.0,1
U451847,1,0,2,0,32,3,1.0,1
U451895,1,0,0,0,2,1,1.0,1
U451945,0,1,1,0,3,0,0.0,0
U451969,1,0,2,0,45,3,1.0,1
U45208,1,0,1,0,15,4,1.0,1
U45226,1,0,0,0,16,1,1.0,1
U452394,1,0,0,0,1,0,1.0,1
U452443,1,0,4,0,59,4,1.0,1
U452471,1,0,2,0,1,1,1.0,1
U452514,1,0,1,0,10,2,1.0,1
U452557,1,0,0,0,27,5,1.0,1
U452655,1,0,0,0,12,0,1.0,1
U452715,1,0,1,1,28,4,1.0,1
U452798,1,0,1,0,14,3,1.0,1
U452819,1,0,0,0,8,1,1.0,1
U453026,2,0,0,0,0,0,1.0,1
U453054,1,0,5,0,23,2,1.0,1
U453139,1,0,6,1,34,6,1.0,1
U453229,1,1,0,1,5,1,0.5,1
U453244,0,1,0,0,15,0,0.0,0
U453271,1,0,2,0,0,0,1.0,1
U453287,2,0,3,0,52,9,1.0,1
U453301,1,0,0,0,0,0,1.0,1
U453397,1,0,0,0,10,2,1.0,1
U453408,1,0,1,0,2,0,1.0,1
U453443,0,1,8,1,24,2,0.0,0
U453470,1,0,1,1,18,2,1.0,1
U453498,2,0,5,0,19,4,1.0,1
U453597,1,0,0,0,22,0,1.0,1
U453606,1,0,1,0,20,1,1.0,1
U453631,1,0,0,0,10,1,1.0,1
U453651,1,0,5,0,8,0,1.0,1
U453675,1,0,0,0,1,0,1.0,1
U4537,1,0,4,1,20,0,1.0,1
U453777,1,0,1,0,10,2,1.0,1
U453867,2,0,5,0,123,24,1.0,1
U453905,1,0,1,0,32,2,1.0,1
U453910,1,0,1,0,8,0,1.0,1
U453919,1,0,3,1,18,5,1.0,1
U454002,1,0,0,1,4,1,1.0,1
U454101,1,0,0,0,3,1,1.0,1
U4542,1,0,0,0,2,0,1.0,1
U454300,1,0,0,0,7,1,1.0,1
U454441,1,0,2,0,2,3,1.0,1
U454501,1,0,0,0,6,0,1.0,1
U454528,4,0,14,4,111,3,1.0,1
U454535,1,0,1,0,6,2,1.0,1
U454564,1,0,1,1,21,1,1.0,1
U454726,2,0,1,0,5,1,1.0,1
U454772,1,0,1,0,3,1,1.0,1
U454824,1,0,3,0,30,4,1.0,1
U454825,0,1,7,2,33,5,0.0,0
U454833,1,0,1,0,23,2,1.0,1
U454887,2,0,0,0,12,2,1.0,1
U454903,0,1,4,0,45,10,0.0,0
U454957,1,0,0,0,8,0,1.0,1
U455015,1,0,0,0,0,0,1.0,1
U455069,1,0,0,0,0,1,1.0,1
U455131,1,0,0,0,10,3,1.0,1
U455297,1,0,1,0,20,0,1.0,1
U455648,1,0,2,0,11,3,1.0,1
U455650,2,0,0,0,0,0,1.0,1
U455695,1,0,0,1,2,0,1.0,1
U455717,1,0,0,0,5,0,1.0,1
U455790,1,0,1,0,15,2,1.0,1
U455832,1,0,0,0,3,0,1.0,1
U455851,1,0,3,0,64,4,1.0,1
U455866,1,0,0,0,7,0,1.0,1
U456142,1,0,1,1,12,1,1.0,1
U456236,1,0,0,0,2,0,1.0,1
U456377,1,0,0,0,4,0,1.0,1
U456471,1,0,0,0,4,1,1.0,1
U456550,1,0,1,0,1,0,1.0,1
U45658,1,0,1,0,6,0,1.0,1
U456612,2,0,1,0,0,1,1.0,1
U456647,1,0,0,0,8,0,1.0,1
U456649,1,0,0,0,1,0,1.0,1
U456669,1,0,0,0,0,0,1.0,1
U456845,1,0,3,0,25,2,1.0,1
U456915,1,0,2,0,9,3,1.0,1
U456925,1,0,2,0,6,1,1.0,1
U456946,1,1,0,0,51,4,0.5,1
U457022,1,0,1,0,64,16,1.0,1
U457065,1,0,3,0,31,2,1.0,1
U457084,1,0,0,2,27,3,1.0,1
U457191,1,0,0,0,3,2,1.0,1
U457194,1,0,1,0,10,1,1.0,1
U457289,1,0,0,0,0,0,1.0,1
U457296,1,0,1,0,1,0,1.0,1
U4575,1,0,0,0,5,0,1.0,1
U457545,0,1,1,0,13,0,0.0,0
U457641,1,0,1,0,7,2,1.0,1
U457694,2,0,13,1,66,10,1.0,1
U457726,1,0,0,0,0,0,1.0,1
U457728,1,0,1,0,3,0,1.0,1
U457856,1,0,0,1,21,2,1.0,1
U457922,1,0,1,0,13,1,1.0,1
U457933,1,0,0,0,6,0,1.0,1
U458101,1,0,0,0,5,0,1.0,1
U458144,1,0,0,0,1,0,1.0,1
U458172,1,0,0,0,3,1,1.0,1
U458194,1,0,2,0,12,0,1.0,1
U458349,1,0,0,0,9,2,1.0,1
U458414,1,0,0,1,30,3,1.0,1
U458471,1,0,1,0,2,0,1.0,1
U458476,1,0,1,0,0,1,1.0,1
U458660,1,0,0,0,8,0,1.0,1
U458712,1,0,0,0,11,1,1.0,1
U458795,1,0,4,0,33,6,1.0,1
U458885,0,1,0,0,16,8,0.0,0
U458895,1,0,0,0,7,3,1.0,1
U458928,1,0,0,0,6,1,1.0,1
U458944,1,0,1,0,2,0,1.0,1
U459239,1,0,3,1,17,2,1.0,1
U45925,1,0,0,0,0,0,1.0,1
U459372,1,0,1,1,15,3,1.0,1
U459443,1,0,0,0,7,1,1.0,1
U459482,1,0,3,1,9,0,1.0,1
U459548,1,0,2,0,14,5,1.0,1
U459630,1,0,2,1,4,0,1.0,1
U459637,4,0,1,0,3,0,1.0,1
U459705,2,0,10,1,65,6,1.0,1
U459776,1,0,0,0,0,0,1.0,1
U459863,1,0,2,1,16,1,1.0,1
U459879,1,0,0,0,3,1,1.0,1
U459923,1,0,0,1,2,1,1.0,1
U460142,2,0,1,0,33,3,1.0,1
U46018,1,0,1,0,8,0,1.0,1
U460193,1,0,0,0,6,0,1.0,1
U460221,1,0,2,1,17,4,1.0,1
U460280,0,1,1,1,9,1,0.0,0
U460297,1,0,3,0,9,0,1.0,1
U460310,1,0,2,0,28,4,1.0,1
U460359,1,0,0,0,41,6,1.0,1
U460381,1,0,0,0,2,1,1.0,1
U460410,1,0,0,0,16,1,1.0,1
U460519,2,0,0,0,0,0,1.0,1
U460526,1,0,0,0,0,0,1.0,1
U46062,1,0,0,1,23,2,1.0,1
U460650,1,0,0,0,21,1,1.0,1
U460710,1,0,5,1,31,3,1.0,1
U460808,1,0,0,0,11,1,1.0,1
U460998,1,0,0,0,1,0,1.0,1
U461021,1,0,0,0,0,0,1.0,1
U461037,2,0,5,1,51,2,1.0,1
U461113,1,0,1,0,23,2,1.0,1
U461118,2,0,6,0,50,5,1.0,1
U461139,2,0,2,0,12,2,1.0,1
U461224,1,0,1,1,56,5,1.0,1
U461368,1,1,0,0,4,1,0.5,1
U461458,2,0,5,1,102,12,1.0,1
U461482,1,0,0,0,1,0,1.0,1
U461491,1,0,12,1,25,3,1.0,1
U461580,0,1,1,0,8,1,0.0,0
U461600,1,0,3,0,29,6,1.0,1
U461628,1,0,2,0,3,0,1.0,1
U461667,3,0,6,0,7,0,1.0,1
U461794,1,0,0,0,0,0,1.0,1
U461912,2,0,1,1,33,4,1.0,1
