user,t_group,history_left_num,history_right_num,click_left_num,click_right_num,unclick_left_num,unclick_right_num,history_rate
U401795,0,1,0,0,0,2,0,1.0
U401829,0,1,0,0,0,1,0,1.0
U401830,0,1,0,2,0,4,1,1.0
U401880,0,1,0,1,0,1,2,1.0
U401920,0,1,0,0,0,0,0,1.0
U401950,0,1,0,1,0,11,0,1.0
U401956,0,1,0,0,0,3,2,1.0
U401980,0,1,0,0,0,7,2,1.0
U402042,0,1,0,1,0,9,0,1.0
U402091,0,1,0,1,0,16,3,1.0
U402124,0,1,0,2,0,49,7,1.0
U402149,0,1,0,2,0,15,1,1.0
U402194,0,1,0,0,0,4,0,1.0
U402289,0,1,0,0,0,1,0,1.0
U402302,0,1,0,0,0,18,2,1.0
U402527,0,1,0,0,0,24,2,1.0
U40265,0,1,0,0,0,5,1,1.0
U402710,0,1,0,0,0,8,2,1.0
U402753,0,0,1,1,0,0,0,0.0
U402760,0,1,0,0,0,3,1,1.0
U402880,0,1,0,0,0,6,0,1.0
U402921,0,1,0,0,0,1,0,1.0
U402938,0,1,0,2,0,5,0,1.0
U403,0,2,0,3,0,37,3,1.0
U403038,0,1,0,1,0,27,1,1.0
U403119,0,1,0,1,0,31,4,1.0
U403121,0,1,0,0,0,4,2,1.0
U403318,0,1,0,0,0,5,2,1.0
U403330,0,0,1,0,0,19,4,0.0
U403444,0,1,0,1,0,15,2,1.0
U4035,0,1,0,0,0,0,0,1.0
U403515,0,1,0,2,0,11,2,1.0
U403556,0,1,0,0,0,9,0,1.0
U403761,0,1,0,1,0,26,3,1.0
U403778,0,1,0,1,0,5,0,1.0
U403793,0,1,0,0,0,9,0,1.0
U403884,0,1,0,1,1,2,2,1.0
U404060,0,1,0,0,0,2,0,1.0
U404090,0,1,0,1,0,1,0,1.0
U404410,0,1,0,0,0,7,0,1.0
U404520,0,1,0,2,0,18,0,1.0
U40457,0,1,0,2,0,11,2,1.0
U404686,0,1,0,0,0,2,1,1.0
U404794,0,1,0,1,0,5,0,1.0
U404834,0,1,0,0,0,1,0,1.0
U404850,0,1,0,0,0,20,2,1.0
U405011,0,1,0,0,0,5,0,1.0
U405044,0,1,0,0,0,3,0,1.0
U405075,0,1,0,0,0,0,0,1.0
U405076,0,1,0,0,0,3,0,1.0
U405091,0,1,0,0,0,9,2,1.0
U405102,0,1,0,0,0,0,0,1.0
U405211,0,0,1,0,0,2,0,0.0
U405258,0,1,0,0,0,1,0,1.0
U405299,0,1,0,0,0,0,1,1.0
U405311,0,1,0,0,0,1,0,1.0
U405378,0,1,0,0,0,2,0,1.0
U40538,0,1,0,1,0,2,0,1.0
U405390,0,1,0,0,1,6,0,1.0
U405409,0,1,1,0,0,14,3,0.5
U405436,0,0,1,0,1,2,0,0.0
U405544,0,1,0,1,0,10,0,1.0
U405564,0,1,0,1,0,5,0,1.0
U405589,0,1,0,1,2,3,0,1.0
U405666,0,1,0,1,0,7,1,1.0
U405673,0,1,0,3,0,9,0,1.0
U405710,0,1,0,1,2,22,3,1.0
U405711,0,1,0,0,0,23,0,1.0
U405787,0,1,0,0,0,7,1,1.0
U40584,0,1,0,0,1,9,4,1.0
U405932,0,1,0,3,0,34,6,1.0
U405958,0,1,0,0,0,7,4,1.0
U406083,0,1,0,0,0,0,0,1.0
U40612,0,1,0,0,0,1,0,1.0
U406139,0,1,0,0,0,0,0,1.0
U406167,0,1,0,0,0,0,0,1.0
U40624,0,1,0,0,0,24,5,1.0
U406274,0,1,0,1,0,14,3,1.0
U406302,0,1,0,1,0,14,2,1.0
U406333,0,1,0,0,0,2,1,1.0
U406424,0,1,0,1,0,3,0,1.0
U406433,0,1,0,0,0,1,0,1.0
U406465,0,1,0,1,0,1,1,1.0
U406516,0,1,0,0,0,1,0,1.0
U406543,0,1,0,4,0,37,7,1.0
U406594,0,1,0,0,0,0,0,1.0
U406607,0,1,0,1,0,2,2,1.0
U406617,0,1,0,0,0,4,0,1.0
U406680,0,1,0,0,0,1,0,1.0
U406736,0,1,0,0,0,2,0,1.0
U406760,0,1,0,0,0,3,0,1.0
U406982,0,1,0,0,0,3,0,1.0
U407043,0,1,0,0,0,5,1,1.0
U407057,0,1,0,1,0,4,1,1.0
U407065,0,4,0,0,2,15,3,1.0
U407076,0,1,0,0,0,4,0,1.0
U407245,0,0,1,2,0,9,1,0.0
U407247,0,1,0,0,0,2,0,1.0
U407248,0,1,1,0,0,3,1,0.5
U407281,0,1,0,0,0,21,3,1.0
U407326,0,1,0,0,0,6,2,1.0
U407387,0,0,1,0,0,0,0,0.0
U407425,0,1,0,1,0,14,2,1.0
U407439,0,1,0,0,0,5,2,1.0
U407475,0,1,0,0,0,1,0,1.0
U407551,0,1,0,3,0,22,0,1.0
U407664,0,1,0,1,0,8,1,1.0
U407743,0,1,0,1,0,14,2,1.0
U407925,0,1,0,1,0,0,1,1.0
U40798,0,1,0,1,0,4,0,1.0
U407986,0,1,0,0,0,0,0,1.0
U408043,0,1,1,6,0,24,6,0.5
U408094,0,2,0,0,0,0,0,1.0
U408186,0,1,0,0,0,2,1,1.0
U408222,0,1,0,0,0,0,0,1.0
U408251,0,1,0,0,0,7,2,1.0
U408407,0,0,1,4,1,10,1,0.0
U40854,0,1,0,1,0,26,2,1.0
U408616,0,3,0,0,0,20,4,1.0
U408625,0,1,0,0,0,3,0,1.0
U408763,0,1,0,0,0,0,0,1.0
U408848,0,1,0,1,0,16,5,1.0
U408953,0,2,0,3,0,8,1,1.0
U408972,0,1,0,0,0,1,0,1.0
U408975,0,1,0,0,0,3,0,1.0
U409018,0,2,0,1,0,13,1,1.0
U409252,0,1,0,1,0,20,4,1.0
U409322,0,1,0,1,0,3,0,1.0
U40943,0,2,0,7,1,8,0,1.0
U409502,0,2,0,1,0,6,2,1.0
U409562,0,1,0,1,0,12,2,1.0
U409671,0,1,0,1,0,9,0,1.0
U409682,0,1,0,0,0,0,0,1.0
U409774,0,3,0,2,0,11,6,1.0
U409789,0,1,0,0,1,18,5,1.0
U409817,0,1,0,0,0,6,4,1.0
U409865,0,1,0,0,0,3,1,1.0
U409918,0,1,0,1,0,10,2,1.0
U409942,0,1,0,0,0,1,0,1.0
U409978,0,0,1,1,0,2,1,0.0
U41002,0,1,0,1,0,12,2,1.0
U410026,0,1,0,0,0,0,0,1.0
U410173,0,2,1,1,0,4,0,0.6666666666666666
U410258,0,1,0,3,1,16,4,1.0
U410409,0,1,0,0,0,4,1,1.0
U410444,0,1,0,0,0,0,0,1.0
U41056,0,1,0,0,0,34,6,1.0
U410563,0,1,0,2,0,11,1,1.0
U410611,0,1,0,0,0,0,2,1.0
U410644,0,1,0,0,0,9,4,1.0
U410675,0,1,0,2,0,4,0,1.0
U410689,0,1,0,0,0,0,0,1.0
U410732,0,1,0,0,0,0,0,1.0
U410748,0,0,1,0,0,2,0,0.0
U410794,0,0,1,0,0,0,0,0.0
U410828,0,1,0,2,0,3,1,1.0
U410949,0,0,1,0,0,12,1,0.0
U410957,0,1,0,0,0,11,0,1.0
U411005,0,1,0,3,0,62,9,1.0
U41102,0,1,0,0,0,0,0,1.0
U411142,0,1,0,1,0,7,3,1.0
U411167,0,1,0,0,0,4,1,1.0
U411279,0,1,0,0,0,5,1,1.0
U411366,0,2,0,1,0,15,2,1.0
U411482,0,1,0,0,0,0,0,1.0
U411534,0,1,0,1,0,2,0,1.0
U411631,0,1,0,4,0,25,4,1.0
U411691,0,1,0,1,0,9,2,1.0
U411796,0,2,0,1,0,5,1,1.0
U411856,0,1,0,0,0,3,0,1.0
U411915,0,1,0,0,0,0,0,1.0
U411971,0,1,0,1,0,1,1,1.0
U412007,0,1,0,1,0,8,1,1.0
U412025,0,1,0,2,1,17,1,1.0
U412043,0,1,0,0,0,1,0,1.0
U412057,0,1,0,3,0,8,3,1.0
U412112,0,1,0,3,1,23,1,1.0
U412187,0,1,0,0,0,5,0,1.0
U41226,0,0,1,0,0,11,1,0.0
U412280,0,1,0,1,0,8,1,1.0
U412320,0,1,0,2,0,4,1,1.0
U41259,0,1,0,1,0,13,2,1.0
U412993,0,1,0,0,0,0,0,1.0
U413002,0,1,0,0,0,21,0,1.0
U413109,0,1,0,0,0,1,0,1.0
U413157,0,1,0,0,0,0,0,1.0
U413159,0,1,0,3,0,3,2,1.0
U41330,0,1,0,0,0,11,2,1.0
U413318,0,1,0,0,0,2,0,1.0
U413330,0,1,0,0,0,0,0,1.0
U413443,0,1,0,1,0,18,4,1.0
U413449,0,1,0,0,0,5,0,1.0
U413582,0,1,0,1,0,4,0,1.0
U413601,0,1,0,0,0,2,1,1.0
U413686,0,1,0,2,0,1,1,1.0
U413845,0,1,0,0,0,3,3,1.0
U413849,0,1,0,0,0,3,1,1.0
U413858,0,1,0,1,0,2,1,1.0
U413967,0,1,0,1,0,31,2,1.0
U414013,0,1,0,1,0,2,1,1.0
U414040,0,1,0,0,1,23,2,1.0
U414076,0,1,0,1,0,0,0,1.0
U414113,0,1,0,0,0,21,1,1.0
U414123,0,1,0,0,0,5,0,1.0
U414271,0,1,0,1,0,1,0,1.0
U414375,0,1,0,3,0,49,4,1.0
U414428,0,1,0,0,1,7,0,1.0
U414493,0,1,0,0,0,0,0,1.0
U414586,0,1,0,1,0,0,0,1.0
U414599,0,1,0,0,0,2,0,1.0
U41461,0,1,0,0,0,8,2,1.0
U414680,0,1,0,1,0,4,0,1.0
U414755,0,1,0,0,0,3,0,1.0
U414794,0,1,0,0,0,0,0,1.0
U414888,0,1,0,0,0,2,1,1.0
U414917,0,1,0,0,0,0,0,1.0
U414960,0,1,0,3,1,29,3,1.0
U414961,0,4,0,2,0,41,10,1.0
U415331,0,1,0,0,1,20,4,1.0
U415340,0,1,0,0,0,8,0,1.0
U415450,0,1,0,1,0,6,1,1.0
U415499,0,1,0,2,0,24,2,1.0
U415554,0,2,0,0,0,5,0,1.0
U415600,0,3,0,1,0,11,2,1.0
U415635,0,1,0,0,0,13,1,1.0
U415712,0,2,0,1,0,6,2,1.0
U415767,0,3,0,8,1,25,7,1.0
U415996,0,1,0,0,0,0,0,1.0
U416000,0,1,0,0,0,5,0,1.0
U416049,0,1,0,0,0,25,4,1.0
U416113,0,1,0,0,0,3,2,1.0
U41623,0,1,0,0,0,4,0,1.0
U416231,0,1,0,2,0,7,1,1.0
U416247,0,1,0,0,0,0,0,1.0
U416322,0,1,0,1,0,11,1,1.0
U416325,0,1,0,0,0,10,1,1.0
U416343,0,1,0,1,0,41,1,1.0
U416349,0,0,1,0,0,12,0,0.0
U416362,0,1,0,0,0,10,1,1.0
U41644,0,1,0,0,0,0,0,1.0
U416519,0,1,0,0,0,0,0,1.0
U416586,0,1,0,0,0,2,0,1.0
U416642,0,1,0,0,0,0,0,1.0
U416693,0,1,0,0,0,0,1,1.0
U416852,0,1,0,1,0,18,4,1.0
U416895,0,1,0,0,0,0,0,1.0
U416930,0,1,0,2,0,25,7,1.0
U416947,0,1,0,0,0,1,0,1.0
U41706,0,1,0,0,1,0,0,1.0
U41715,0,1,0,0,0,5,1,1.0
U417218,0,1,0,0,0,0,0,1.0
U417409,0,1,0,1,0,13,1,1.0
U417643,0,1,0,0,0,10,1,1.0
U417657,0,1,0,0,0,0,0,1.0
U417759,0,1,0,1,0,7,0,1.0
U417814,0,1,0,1,0,1,1,1.0
U417817,0,1,0,0,0,1,0,1.0
U417841,0,1,0,0,0,0,0,1.0
U417967,0,1,0,0,0,1,0,1.0
U417991,0,1,0,0,0,6,0,1.0
U417998,0,1,0,0,0,3,2,1.0
U418045,0,1,0,0,0,2,0,1.0
U418068,0,2,0,1,0,5,1,1.0
U418076,0,1,0,0,0,0,0,1.0
U41813,0,1,0,0,0,15,3,1.0
U418366,0,4,0,5,0,26,4,1.0
U418374,0,2,0,0,0,23,3,1.0
U418432,0,1,0,0,0,1,0,1.0
U418569,0,1,0,1,0,1,0,1.0
U418620,0,1,0,0,0,25,10,1.0
U418685,0,1,0,1,0,11,1,1.0
U418694,0,1,0,0,0,1,0,1.0
U418733,0,1,0,0,0,0,0,1.0
U418753,0,1,0,1,0,9,2,1.0
U41876,0,1,0,0,0,1,0,1.0
U418814,0,1,0,0,0,6,2,1.0
U418829,0,0,1,1,0,6,0,0.0
U418980,0,1,0,0,0,2,1,1.0
U419007,0,1,0,2,0,4,1,1.0
U419112,0,1,0,1,0,9,1,1.0
U419254,0,1,0,0,0,47,2,1.0
U41938,0,1,0,0,0,31,7,1.0
U419425,0,1,0,0,0,5,0,1.0
U419466,0,1,0,2,0,18,2,1.0
U419490,0,1,0,2,0,5,1,1.0
U419562,0,1,0,0,0,4,1,1.0
U419592,0,1,0,0,0,6,2,1.0
U419668,0,1,0,2,0,3,1,1.0
U419680,0,4,0,2,1,6,0,1.0
U419712,0,1,0,1,0,3,2,1.0
U419744,0,1,0,0,0,3,0,1.0
U419852,0,1,0,0,0,6,0,1.0
U419903,0,1,0,0,0,9,2,1.0
U419932,0,1,0,0,0,23,4,1.0
U419968,0,1,0,1,0,5,2,1.0
U42002,0,1,0,1,0,1,0,1.0
U420026,0,1,0,0,0,1,0,1.0
U420041,0,1,0,0,0,1,0,1.0
U420048,0,1,0,0,0,3,0,1.0
U420075,0,1,0,0,0,5,0,1.0
U42010,0,1,0,2,0,8,2,1.0
U420116,0,1,0,0,0,2,0,1.0
U420181,0,1,0,0,0,5,0,1.0
U420259,0,1,0,0,0,0,0,1.0
U420349,0,1,0,0,0,2,0,1.0
U420369,0,1,0,0,0,6,1,1.0
U420627,0,1,0,0,0,3,0,1.0
U420713,0,1,0,0,0,20,0,1.0
U420716,0,3,1,5,1,43,7,0.75
U420770,0,0,1,0,0,2,0,0.0
U421074,0,2,1,3,1,6,1,0.6666666666666666
U421138,0,1,0,0,0,2,0,1.0
U421172,0,1,0,0,0,4,1,1.0
U421192,0,2,0,5,1,82,10,1.0
U421227,0,2,0,2,0,12,1,1.0
U421249,0,1,0,0,0,5,0,1.0
U42132,0,1,0,0,0,5,0,1.0
U421328,0,1,0,0,0,3,1,1.0
U421382,0,2,0,0,0,1,1,1.0
U421496,0,1,0,0,0,2,1,1.0
U421580,0,1,1,2,0,20,3,0.5
U421626,0,1,0,1,0,4,1,1.0
U421646,0,4,0,1,0,8,2,1.0
U421787,0,1,0,1,0,3,0,1.0
U421864,0,0,1,0,0,3,0,0.0
U421989,0,1,0,1,0,0,0,1.0
U422159,0,0,1,0,0,4,0,0.0
U422236,0,0,1,0,1,37,5,0.0
U42227,0,2,0,0,0,30,2,1.0
U422416,0,1,0,3,0,8,4,1.0
U422456,0,1,0,0,0,3,0,1.0
U42246,0,1,0,0,0,0,0,1.0
U422538,0,1,0,1,0,2,1,1.0
U422607,0,1,0,0,0,9,3,1.0
U422632,0,1,0,0,0,2,0,1.0
U422653,0,1,0,0,0,3,0,1.0
U422693,0,1,0,0,0,0,0,1.0
U4227,0,1,0,0,0,10,1,1.0
U422731,0,2,0,0,0,2,0,1.0
U422746,0,1,0,0,0,1,0,1.0
U422765,0,1,0,2,0,7,3,1.0
U422853,0,1,0,0,0,7,1,1.0
U422860,0,2,0,0,0,6,2,1.0
U422906,0,1,0,1,0,2,2,1.0
U422910,0,0,1,0,0,18,4,0.0
U423051,0,1,0,1,1,1,0,1.0
U423070,0,1,0,1,0,12,1,1.0
U423127,0,1,0,1,0,0,0,1.0
U423182,0,1,0,0,0,3,0,1.0
U423187,0,1,0,0,0,4,0,1.0
U42319,0,1,0,0,0,0,0,1.0
U423221,0,1,0,4,0,8,1,1.0
U42324,0,1,0,0,0,7,0,1.0
U423299,0,1,0,0,0,1,0,1.0
U423320,0,1,0,0,0,7,1,1.0
U423409,0,1,0,2,0,4,1,1.0
U423410,0,1,0,0,0,1,0,1.0
U423585,0,1,0,0,0,0,0,1.0
U423610,0,1,0,0,0,5,0,1.0
U423693,0,1,0,0,0,3,2,1.0
U423718,0,2,0,1,1,35,6,1.0
U42372,0,2,0,4,0,20,3,1.0
U423745,0,1,0,1,0,9,2,1.0
U423866,0,1,0,0,0,7,2,1.0
U4239,0,0,1,2,1,5,1,0.0
U423954,0,0,1,0,0,14,0,0.0
U423980,0,3,1,7,0,53,6,0.75
U424064,0,1,0,0,0,3,0,1.0
U424095,0,1,0,0,0,0,0,1.0
U42412,0,1,0,1,0,5,0,1.0
U424294,0,1,0,0,1,1,1,1.0
U424433,0,1,0,1,0,12,1,1.0
U424467,0,1,0,0,0,0,0,1.0
U424623,0,1,0,0,0,3,2,1.0
U424627,0,3,0,3,0,11,2,1.0
U424748,0,1,0,0,0,5,1,1.0
U424809,0,0,1,0,1,20,3,0.0
U424823,0,1,0,3,0,5,0,1.0
U424878,0,1,0,0,0,6,0,1.0
U424903,0,1,0,0,1,2,1,1.0
U424908,0,1,0,0,1,13,1,1.0
U425180,0,1,0,0,0,2,1,1.0
U425184,0,1,0,0,0,11,2,1.0
U425192,0,1,0,1,0,7,1,1.0
U4252,0,1,0,0,0,19,2,1.0
U425202,0,1,1,2,0,12,5,0.5
U425330,0,1,0,0,0,4,0,1.0
U425347,0,1,0,1,0,1,0,1.0
U425435,0,1,0,0,0,0,0,1.0
U425460,0,1,0,3,0,6,1,1.0
U425503,0,1,0,0,0,3,1,1.0
U425604,0,1,0,1,0,9,4,1.0
U425616,0,1,0,0,0,3,1,1.0
U425625,0,1,0,0,0,4,0,1.0
U425700,0,1,0,2,0,1,1,1.0
U425758,0,1,0,5,1,10,2,1.0
U425791,0,2,0,2,2,19,4,1.0
U425846,0,1,0,1,0,5,2,1.0
U42586,0,1,0,1,0,23,2,1.0
U425941,0,1,0,0,0,16,2,1.0
U425969,0,1,0,1,0,1,0,1.0
U426085,0,1,0,0,0,1,0,1.0
U426241,0,2,0,0,0,9,1,1.0
U426297,0,1,0,1,0,15,5,1.0
U42632,0,2,0,0,0,14,3,1.0
U426380,0,1,0,0,0,7,0,1.0
U426402,0,1,0,0,0,21,7,1.0
U426435,0,1,0,0,0,2,0,1.0
U426604,0,2,0,2,0,10,3,1.0
U426616,0,1,0,0,0,3,1,1.0
U426638,0,1,0,1,0,29,2,1.0
U427019,0,2,1,3,0,37,5,0.6666666666666666
U427051,0,1,0,0,0,2,0,1.0
U427200,0,1,0,2,0,10,1,1.0
U427398,0,1,0,0,0,5,1,1.0
U427412,0,1,0,0,0,1,0,1.0
U427429,0,1,0,0,0,0,0,1.0
U427432,0,1,0,0,1,0,0,1.0
U427483,0,1,0,1,0,4,1,1.0
U42755,0,2,0,0,0,1,0,1.0
U427603,0,2,0,1,0,0,0,1.0
U427617,0,0,1,1,0,1,2,0.0
U427642,0,1,0,0,0,0,0,1.0
U427829,0,1,0,2,0,10,2,1.0
U427919,0,1,0,0,0,10,0,1.0
U428012,0,1,0,0,0,1,0,1.0
U428060,0,1,0,0,0,5,0,1.0
U428079,0,1,0,0,0,0,0,1.0
U428120,0,1,0,0,0,2,0,1.0
U428175,0,1,0,1,1,19,5,1.0
U428214,0,1,0,0,0,1,0,1.0
U428382,0,1,0,0,0,7,3,1.0
U428526,0,1,0,1,0,14,3,1.0
U428539,0,1,0,0,0,10,1,1.0
U428664,0,1,0,2,3,32,5,1.0
U428720,0,1,0,1,0,4,1,1.0
U428731,0,1,0,1,0,0,2,1.0
U428916,0,1,0,1,0,8,2,1.0
U428922,0,1,0,0,0,0,0,1.0
U429028,0,1,0,0,0,1,0,1.0
U42907,0,1,0,0,0,11,2,1.0
U429113,0,1,0,0,0,7,0,1.0
U429242,0,1,0,0,0,5,1,1.0
U429408,0,1,0,1,0,2,0,1.0
U429559,0,2,0,1,1,7,2,1.0
U429604,0,1,0,2,0,9,3,1.0
U429655,0,1,0,0,0,6,3,1.0
U429826,0,1,0,0,0,0,0,1.0
U430,0,2,0,0,0,0,0,1.0
U430042,0,0,1,0,0,4,0,0.0
U430051,0,1,0,0,0,0,0,1.0
U430069,0,1,0,0,0,6,2,1.0
U430075,0,1,0,0,1,0,0,1.0
U430123,0,1,0,0,0,4,0,1.0
U430295,0,1,0,1,0,25,1,1.0
U430321,0,1,0,0,0,1,0,1.0
U430341,0,0,1,0,0,2,0,0.0
U43037,0,1,0,0,0,27,1,1.0
U430420,0,1,0,1,2,21,2,1.0
U430427,0,1,0,4,1,18,2,1.0
U430451,0,1,0,1,0,0,0,1.0
U430565,0,1,0,0,0,1,1,1.0
U430625,0,1,0,0,0,0,0,1.0
U430626,0,1,0,0,0,21,6,1.0
U430633,0,1,0,1,1,24,0,1.0
U430634,0,1,0,1,0,5,3,1.0
U430650,0,1,0,0,0,6,0,1.0
U430661,0,2,0,2,0,12,2,1.0
U430712,0,1,0,0,0,1,1,1.0
U43085,0,2,0,3,1,24,1,1.0
U430909,0,1,0,0,0,0,0,1.0
U430975,0,2,0,1,0,9,3,1.0
U430983,0,1,0,0,0,1,0,1.0
U431017,0,1,0,0,0,5,2,1.0
U431100,0,0,1,1,0,14,3,0.0
U431113,0,1,0,1,0,8,2,1.0
U431143,0,1,0,0,0,5,1,1.0
U431181,0,1,0,2,0,12,0,1.0
U4313,0,1,0,0,0,0,0,1.0
U43138,0,1,0,0,0,0,0,1.0
U431465,0,1,0,0,0,0,1,1.0
U431518,0,1,0,0,0,4,1,1.0
U43152,0,0,1,0,0,2,0,0.0
U431582,0,1,0,0,0,2,0,1.0
U431716,0,1,0,2,0,3,0,1.0
U431823,0,1,0,0,0,4,0,1.0
U43188,0,1,0,0,0,0,0,1.0
U431884,0,2,0,0,0,3,1,1.0
U431983,0,1,0,4,0,6,0,1.0
U431997,0,1,0,1,0,1,1,1.0
U432085,0,1,0,0,0,10,1,1.0
U432198,0,1,1,1,0,12,3,0.5
U432231,0,1,0,0,0,2,0,1.0
U432238,0,1,0,0,0,10,3,1.0
U432385,0,1,1,1,0,10,2,0.5
U432498,0,1,0,3,0,28,6,1.0
U43254,0,1,0,0,0,2,0,1.0
U432550,0,1,0,0,0,7,3,1.0
U432556,0,1,0,0,0,0,0,1.0
U432666,0,1,0,1,1,1,2,1.0
U432667,0,1,1,2,0,13,2,0.5
U432708,0,1,0,0,0,5,0,1.0
U432855,0,0,1,0,0,8,0,0.0
U432964,0,1,0,0,0,0,0,1.0
U433032,0,1,0,0,0,10,3,1.0
U433057,0,1,0,0,0,1,0,1.0
U433298,0,1,0,1,0,11,0,1.0
U433309,0,1,0,0,0,1,0,1.0
U433327,0,1,0,0,0,0,0,1.0
U433349,0,2,0,1,0,25,4,1.0
U433386,0,3,0,0,0,7,0,1.0
U433407,0,1,0,0,0,0,0,1.0
U433412,0,1,0,1,0,4,0,1.0
U433539,0,1,0,0,0,1,0,1.0
U433553,0,1,0,0,0,16,3,1.0
U433582,0,1,0,1,0,5,4,1.0
U433668,0,1,0,0,0,0,0,1.0
U433718,0,1,0,1,0,16,2,1.0
U433754,0,1,0,0,0,0,0,1.0
U433868,0,1,0,3,1,13,1,1.0
U433887,0,1,0,0,0,11,1,1.0
U433936,0,1,0,0,0,5,2,1.0
U43396,0,1,0,0,0,17,4,1.0
U433990,0,3,0,5,1,19,3,1.0
U434003,0,1,0,0,0,0,0,1.0
U434066,0,1,0,0,0,6,0,1.0
U434208,0,1,0,2,0,5,1,1.0
U434268,0,1,0,0,1,5,0,1.0
U43428,0,1,0,0,0,0,0,1.0
U434345,0,1,0,0,0,2,1,1.0
U434353,0,1,0,0,0,26,4,1.0
U434404,0,1,0,0,0,6,1,1.0
U434409,0,4,0,7,0,30,6,1.0
U434447,0,1,0,0,0,22,3,1.0
U434532,0,1,0,1,0,18,2,1.0
U434538,0,1,0,0,0,5,0,1.0
U434539,0,1,0,2,0,26,4,1.0
U434604,0,1,0,0,0,1,0,1.0
U434624,0,1,0,0,0,0,0,1.0
U434802,0,1,0,0,0,11,1,1.0
U434841,0,1,1,1,0,2,1,0.5
U434860,0,1,0,1,0,6,3,1.0
U434876,0,1,0,2,0,15,4,1.0
U434879,0,1,0,0,0,4,1,1.0
U434918,0,0,1,0,0,5,1,0.0
U434924,0,1,0,0,0,4,2,1.0
U43499,0,1,0,1,0,9,2,1.0
U435070,0,2,0,2,0,13,4,1.0
U435165,0,1,0,1,0,9,1,1.0
U435280,0,1,0,0,0,0,0,1.0
U435334,0,1,0,2,0,6,0,1.0
U43550,0,1,1,0,1,3,1,0.5
U435602,0,1,0,0,0,0,0,1.0
U435637,0,1,0,0,0,0,0,1.0
U435726,0,1,0,2,0,8,1,1.0
U435800,0,1,0,0,0,0,0,1.0
U435847,0,1,0,0,0,12,1,1.0
U435926,0,1,0,3,0,5,3,1.0
U435999,0,1,0,0,0,5,0,1.0
U436012,0,1,0,2,1,34,0,1.0
U436027,0,1,0,0,0,0,0,1.0
U436145,0,1,0,0,0,0,0,1.0
U436268,0,1,0,1,0,3,0,1.0
U436276,0,1,0,0,0,4,0,1.0
U436281,0,1,0,1,0,10,1,1.0
U436344,0,1,0,3,0,15,0,1.0
U436398,0,2,0,2,0,4,1,1.0
U436573,0,1,0,0,0,4,1,1.0
U436662,0,1,0,2,0,11,1,1.0
U436743,0,1,1,3,1,32,2,0.5
U436751,0,1,0,3,1,15,2,1.0
U436777,0,1,0,0,0,23,3,1.0
U436813,0,0,1,0,0,15,4,0.0
U436847,0,1,0,0,0,1,0,1.0
U436852,0,1,0,2,0,1,2,1.0
U437102,0,1,0,0,1,15,3,1.0
U43720,0,1,0,0,0,0,0,1.0
U437298,0,1,0,0,0,13,1,1.0
U437305,0,1,0,1,0,15,1,1.0
U437597,0,2,0,2,0,10,0,1.0
U437609,0,1,0,0,0,0,0,1.0
U437711,0,2,1,0,0,1,1,0.6666666666666666
U437715,0,1,0,0,0,17,1,1.0
U437721,0,1,0,2,0,76,9,1.0
U437822,0,1,0,1,0,2,2,1.0
U437825,0,1,0,1,1,42,7,1.0
U437907,0,1,0,0,0,4,2,1.0
U438071,0,2,0,0,0,0,0,1.0
U438104,0,1,0,0,0,3,0,1.0
U438226,0,1,0,2,1,4,2,1.0
U43828,0,2,0,0,0,11,3,1.0
U438289,0,1,0,3,0,41,4,1.0
U43832,0,1,0,0,0,0,0,1.0
U438416,0,1,0,2,1,13,6,1.0
U43852,0,1,0,0,0,15,2,1.0
U438664,0,1,0,2,0,18,2,1.0
U438783,0,1,0,0,0,2,0,1.0
U438831,0,1,0,0,0,17,2,1.0
U438844,0,1,0,0,0,3,2,1.0
U438895,0,1,0,2,0,12,2,1.0
U439078,0,1,0,0,0,3,0,1.0
U439158,0,1,0,0,0,1,0,1.0
U439170,0,1,0,1,0,7,0,1.0
U439210,0,1,0,2,0,15,2,1.0
U439269,0,1,0,0,0,3,0,1.0
U439422,0,1,0,0,0,2,0,1.0
U43947,0,1,0,0,0,2,0,1.0
U439481,0,1,0,1,0,0,0,1.0
U439665,0,1,0,0,0,0,0,1.0
U439745,0,1,0,0,0,2,0,1.0
U439852,0,1,0,0,0,1,0,1.0
U43997,0,1,0,1,0,2,0,1.0
U440098,0,2,0,2,2,4,0,1.0
U440187,0,2,0,4,0,7,2,1.0
U440325,0,3,0,4,0,31,2,1.0
U440360,0,1,0,0,0,1,0,1.0
U440427,0,1,0,0,0,12,2,1.0
U440433,0,3,0,1,0,4,2,1.0
U440496,0,2,0,1,2,29,2,1.0
U440512,0,2,0,2,0,6,1,1.0
U440557,0,1,0,0,0,6,3,1.0
U440612,0,1,0,1,0,3,0,1.0
U440684,0,1,0,2,0,9,3,1.0
U440896,0,1,0,0,0,10,1,1.0
U440961,0,1,0,1,0,6,0,1.0
U441033,0,2,0,1,0,14,3,1.0
U441044,0,1,0,1,0,19,5,1.0
U441189,0,1,0,0,0,0,0,1.0
U441206,0,1,0,0,0,10,2,1.0
U441264,0,1,0,0,0,12,0,1.0
U441289,0,2,0,1,0,5,2,1.0
U4413,0,3,0,0,0,17,4,1.0
U441530,0,1,0,1,0,10,2,1.0
